5.371482372283935547e+00,2.388173580169677734e+00
5.639306545257568359e+00,2.000483512878417969e+00
5.761506557464599609e+00,2.764607191085815430e+00
5.461956501007080078e+00,2.223978996276855469e+00
5.729926586151123047e+00,2.989759683609008789e+00
5.305123805999755859e+00,2.897124052047729492e+00
5.312291145324707031e+00,2.670687198638916016e+00
5.500553607940673828e+00,2.528881072998046875e+00
5.601001262664794922e+00,2.195441961288452148e+00
5.663784503936767578e+00,2.125377178192138672e+00
5.685635566711425781e+00,2.521072387695312500e+00
5.511924743652343750e+00,2.037113904953002930e+00
5.843654632568359375e+00,2.578649044036865234e+00
5.674021244049072266e+00,2.216359376907348633e+00
5.264363288879394531e+00,2.194944858551025391e+00
5.402023315429687500e+00,2.609148740768432617e+00
5.181436061859130859e+00,2.653240680694580078e+00
5.779244422912597656e+00,2.002224922180175781e+00
5.440577030181884766e+00,2.287096977233886719e+00
5.231586933135986328e+00,2.273534297943115234e+00
5.255307197570800781e+00,2.876442432403564453e+00
5.889006614685058594e+00,2.314961194992065430e+00
5.005150318145751953e+00,2.395670890808105469e+00
5.019162178039550781e+00,2.961837053298950195e+00
5.201182842254638672e+00,2.066019296646118164e+00
5.282915592193603516e+00,2.300386905670166016e+00
5.528463840484619141e+00,2.262973308563232422e+00
5.792149066925048828e+00,2.336129665374755859e+00
5.826857089996337891e+00,2.370337963104248047e+00
5.973067283630371094e+00,2.396144866943359375e+00
5.100492477416992188e+00,2.625814676284790039e+00
5.394068241119384766e+00,2.889150619506835938e+00
5.633202552795410156e+00,2.086785793304443359e+00
5.025144577026367188e+00,2.987985610961914062e+00
5.460725784301757812e+00,2.548163652420043945e+00
5.939882278442382812e+00,2.977247238159179688e+00
5.034860610961914062e+00,2.239165544509887695e+00
5.785018444061279297e+00,2.408688783645629883e+00
5.714570999145507812e+00,2.025012731552124023e+00
5.650118350982666016e+00,2.237983703613281250e+00
5.788652420043945312e+00,2.147327661514282227e+00
5.418399333953857422e+00,2.507228851318359375e+00
5.746365547180175781e+00,2.619644880294799805e+00
5.644036293029785156e+00,2.251306772232055664e+00
5.176730632781982422e+00,2.034667491912841797e+00
5.206551551818847656e+00,2.301606893539428711e+00
5.924262046813964844e+00,2.670096397399902344e+00
5.634503364562988281e+00,2.167273998260498047e+00
5.583755493164062500e+00,2.372498035430908203e+00
5.892705917358398438e+00,2.084617137908935547e+00
5.425756931304931641e+00,2.762991666793823242e+00
5.555409431457519531e+00,2.431115865707397461e+00
5.246863365173339844e+00,2.870905160903930664e+00
5.548707962036132812e+00,2.781853437423706055e+00
5.942455768585205078e+00,2.728937149047851562e+00
5.229193687438964844e+00,2.792322158813476562e+00
5.358374118804931641e+00,2.156077384948730469e+00
5.805552959442138672e+00,2.202345609664916992e+00
5.651988983154296875e+00,2.402469873428344727e+00
5.485382080078125000e+00,2.650668621063232422e+00
5.429889202117919922e+00,2.737965822219848633e+00
5.286093235015869141e+00,2.067633867263793945e+00
5.577562808990478516e+00,2.830456256866455078e+00
5.303405284881591797e+00,2.266263008117675781e+00
5.563107967376708984e+00,2.807567596435546875e+00
5.299598693847656250e+00,2.973865509033203125e+00
5.490231513977050781e+00,2.708932876586914062e+00
5.479562759399414062e+00,2.469643592834472656e+00
5.118167877197265625e+00,2.916791915893554688e+00
5.961609363555908203e+00,2.606964111328125000e+00
5.954606533050537109e+00,2.098392486572265625e+00
5.538099765777587891e+00,2.317348003387451172e+00
5.513178825378417969e+00,2.187139272689819336e+00
5.536961078643798828e+00,2.520996809005737305e+00
5.785954475402832031e+00,2.889626264572143555e+00
5.869173049926757812e+00,2.041139364242553711e+00
5.011142730712890625e+00,2.623598098754882812e+00
5.831259727478027344e+00,2.946766138076782227e+00
5.968566894531250000e+00,2.140927553176879883e+00
5.147604942321777344e+00,2.015441894531250000e+00
5.447043895721435547e+00,2.946847200393676758e+00
5.176917552947998047e+00,2.278245687484741211e+00
5.114259243011474609e+00,2.915252685546875000e+00
5.239192962646484375e+00,2.837057590484619141e+00
5.847439765930175781e+00,2.326197862625122070e+00
5.819760799407958984e+00,2.909430742263793945e+00
5.963024139404296875e+00,2.093412399291992188e+00
5.846685409545898438e+00,2.319937705993652344e+00
5.891375541687011719e+00,2.015637636184692383e+00
5.865622997283935547e+00,2.411827325820922852e+00
5.174534797668457031e+00,2.004348278045654297e+00
5.164592742919921875e+00,2.705730199813842773e+00
5.254630088806152344e+00,2.602727174758911133e+00
5.757325172424316406e+00,2.263417243957519531e+00
5.521926879882812500e+00,2.791007995605468750e+00
5.104468822479248047e+00,2.087025880813598633e+00
5.145580291748046875e+00,2.868632078170776367e+00
5.790442466735839844e+00,2.015717029571533203e+00
5.232072353363037109e+00,2.122197389602661133e+00
5.463676929473876953e+00,2.997924566268920898e+00
5.067497730255126953e+00,2.556992769241333008e+00
5.984008312225341797e+00,2.567659139633178711e+00
5.397948741912841797e+00,2.792968511581420898e+00
5.619958877563476562e+00,2.132692098617553711e+00
5.064244270324707031e+00,2.264564990997314453e+00
5.381252765655517578e+00,2.022933483123779297e+00
5.261375904083251953e+00,2.880850553512573242e+00
5.790153980255126953e+00,2.585546731948852539e+00
5.374234199523925781e+00,2.232312917709350586e+00
5.899711132049560547e+00,2.003669738769531250e+00
5.191229343414306641e+00,2.423475027084350586e+00
5.086715221405029297e+00,2.582076787948608398e+00
5.207787990570068359e+00,2.302685976028442383e+00
5.512226104736328125e+00,2.805447578430175781e+00
5.620129108428955078e+00,2.692223548889160156e+00
5.510298728942871094e+00,2.634702205657958984e+00
5.546102523803710938e+00,2.429803609848022461e+00
5.817216396331787109e+00,2.609680175781250000e+00
5.829920291900634766e+00,2.475167751312255859e+00
5.916102886199951172e+00,2.932335376739501953e+00
5.251925468444824219e+00,2.693792819976806641e+00
5.421847820281982422e+00,2.191610813140869141e+00
5.195630550384521484e+00,2.373634576797485352e+00
5.502423286437988281e+00,2.698707580566406250e+00
5.200311183929443359e+00,2.255110979080200195e+00
5.511092185974121094e+00,2.715270519256591797e+00
5.367680072784423828e+00,2.266597270965576172e+00
5.247007369995117188e+00,2.213635683059692383e+00
5.548361301422119141e+00,4.255080699920654297e+00
5.014782428741455078e+00,4.121805191040039062e+00
5.518824577331542969e+00,4.024963855743408203e+00
5.055374145507812500e+00,4.019887447357177734e+00
5.164182662963867188e+00,4.648221492767333984e+00
5.448780536651611328e+00,4.897205352783203125e+00
5.374097824096679688e+00,4.625125885009765625e+00
5.922998905181884766e+00,4.962810039520263672e+00
5.597276687622070312e+00,4.932693004608154297e+00
5.284453868865966797e+00,4.509389877319335938e+00
5.919709682464599609e+00,4.509260654449462891e+00
5.127467155456542969e+00,4.095447540283203125e+00
5.457109451293945312e+00,4.966154098510742188e+00
5.179173946380615234e+00,4.792228698730468750e+00
5.798633575439453125e+00,4.197386741638183594e+00
5.906982898712158203e+00,4.615138530731201172e+00
5.583814620971679688e+00,4.287773132324218750e+00
5.242179393768310547e+00,4.989263057708740234e+00
5.044221401214599609e+00,4.523569107055664062e+00
5.474485397338867188e+00,4.571779727935791016e+00
5.504915237426757812e+00,4.579799652099609375e+00
5.331983089447021484e+00,4.796883583068847656e+00
5.198851108551025391e+00,4.010722160339355469e+00
5.644523143768310547e+00,4.911493301391601562e+00
5.487809658050537109e+00,4.807491302490234375e+00
5.437892436981201172e+00,4.309939861297607422e+00
5.051194190979003906e+00,4.451030731201171875e+00
5.454603195190429688e+00,4.804657936096191406e+00
5.125276088714599609e+00,4.951488018035888672e+00
5.315600395202636719e+00,4.984146595001220703e+00
5.141962051391601562e+00,4.284215450286865234e+00
5.134504795074462891e+00,4.212300777435302734e+00
5.663686275482177734e+00,4.928544998168945312e+00
5.360658645629882812e+00,4.246370792388916016e+00
5.436350345611572266e+00,4.206818103790283203e+00
5.137341976165771484e+00,4.133616924285888672e+00
5.457809448242187500e+00,4.740213394165039062e+00
5.727524757385253906e+00,4.846751689910888672e+00
5.474524497985839844e+00,4.884986400604248047e+00
5.836218833923339844e+00,4.759747982025146484e+00
5.836301803588867188e+00,4.985753059387207031e+00
5.704713344573974609e+00,4.715510845184326172e+00
5.109575748443603516e+00,4.426523685455322266e+00
5.872204303741455078e+00,4.559462070465087891e+00
5.879912853240966797e+00,4.347486972808837891e+00
5.701353549957275391e+00,4.565480709075927734e+00
5.560383319854736328e+00,4.229550361633300781e+00
5.060619831085205078e+00,4.404757499694824219e+00
5.323229312896728516e+00,4.801920890808105469e+00
5.314011096954345703e+00,4.586166381835937500e+00
5.541785717010498047e+00,4.466508388519287109e+00
5.854081630706787109e+00,4.549226760864257812e+00
5.565839290618896484e+00,4.508690357208251953e+00
5.956459045410156250e+00,4.957608699798583984e+00
5.073387145996093750e+00,4.754827976226806641e+00
5.527566909790039062e+00,4.567308902740478516e+00
5.465771198272705078e+00,4.024106025695800781e+00
5.824305057525634766e+00,4.084574699401855469e+00
5.421712398529052734e+00,4.304895877838134766e+00
5.077559471130371094e+00,4.446077823638916016e+00
5.348797321319580078e+00,4.623053073883056641e+00
5.683310031890869141e+00,4.419073581695556641e+00
5.547625064849853516e+00,4.822389602661132812e+00
5.297958850860595703e+00,4.348132133483886719e+00
5.909231662750244141e+00,4.455749034881591797e+00
5.719707012176513672e+00,4.132570266723632812e+00
5.401508808135986328e+00,4.104171752929687500e+00
5.319783687591552734e+00,4.821954250335693359e+00
5.341307163238525391e+00,4.571888446807861328e+00
5.534363269805908203e+00,4.261126041412353516e+00
5.463836669921875000e+00,4.509740352630615234e+00
5.450177192687988281e+00,4.452516078948974609e+00
5.791873931884765625e+00,4.471390247344970703e+00
5.815649032592773438e+00,4.769629955291748047e+00
5.389336585998535156e+00,4.319387435913085938e+00
5.674901008605957031e+00,4.165775775909423828e+00
5.893558025360107422e+00,4.655422210693359375e+00
5.923810958862304688e+00,4.296706676483154297e+00
5.924635887145996094e+00,4.059670925140380859e+00
5.978849887847900391e+00,4.478644371032714844e+00
5.676632404327392578e+00,4.728221893310546875e+00
5.954731464385986328e+00,4.853421211242675781e+00
5.966652393341064453e+00,4.533307075500488281e+00
5.836800098419189453e+00,4.595137119293212891e+00
5.110574245452880859e+00,4.659822940826416016e+00
