5.822926521301269531e+00,2.140570163726806641e+00
5.737360477447509766e+00,2.764925241470336914e+00
5.231012344360351562e+00,2.791855812072753906e+00
5.614114761352539062e+00,2.932325601577758789e+00
5.338714599609375000e+00,2.186244249343872070e+00
5.319985389709472656e+00,2.235593318939208984e+00
5.780151367187500000e+00,2.333422660827636719e+00
5.466753482818603516e+00,2.437641143798828125e+00
5.282891273498535156e+00,2.072448253631591797e+00
5.047944068908691406e+00,2.616898298263549805e+00
5.536992549896240234e+00,2.179443836212158203e+00
5.026218414306640625e+00,2.738317966461181641e+00
5.509789943695068359e+00,2.786357402801513672e+00
5.381628513336181641e+00,2.146320581436157227e+00
5.500007152557373047e+00,2.987428665161132812e+00
5.852762699127197266e+00,2.096472740173339844e+00
5.171065330505371094e+00,2.189398288726806641e+00
5.077096462249755859e+00,2.726993799209594727e+00
5.566268920898437500e+00,2.456775426864624023e+00
5.336994647979736328e+00,2.383638381958007812e+00
5.907038688659667969e+00,2.585086107254028320e+00
5.740947246551513672e+00,2.964279413223266602e+00
5.409942626953125000e+00,2.290800094604492188e+00
5.956371307373046875e+00,2.321568489074707031e+00
5.787899494171142578e+00,2.987888097763061523e+00
5.903153419494628906e+00,2.186561346054077148e+00
5.806580543518066406e+00,2.333484411239624023e+00
5.332121372222900391e+00,2.285771131515502930e+00
5.674438953399658203e+00,2.591840028762817383e+00
5.109710216522216797e+00,2.106617212295532227e+00
5.255661010742187500e+00,2.521847963333129883e+00
5.058617115020751953e+00,2.626763343811035156e+00
5.620563983917236328e+00,2.935344934463500977e+00
5.232648849487304688e+00,2.993369579315185547e+00
5.915162563323974609e+00,2.456452369689941406e+00
5.221914768218994141e+00,2.662347316741943359e+00
5.856391429901123047e+00,2.448618412017822266e+00
5.879164218902587891e+00,2.193250179290771484e+00
5.747874259948730469e+00,2.234888315200805664e+00
5.584964752197265625e+00,2.844806671142578125e+00
5.776834487915039062e+00,2.112658977508544922e+00
5.753078937530517578e+00,2.984122037887573242e+00
5.441074371337890625e+00,2.074800252914428711e+00
5.576800346374511719e+00,2.988351583480834961e+00
5.659369468688964844e+00,2.183177232742309570e+00
5.764713287353515625e+00,2.143074750900268555e+00
5.747890949249267578e+00,2.836746454238891602e+00
5.430815219879150391e+00,2.270044326782226562e+00
5.918582916259765625e+00,2.171206474304199219e+00
5.811705589294433594e+00,2.284732103347778320e+00
5.225164890289306641e+00,2.474626779556274414e+00
5.320512771606445312e+00,2.632826328277587891e+00
5.195230007171630859e+00,2.522569417953491211e+00
5.223308563232421875e+00,2.341802120208740234e+00
5.139791965484619141e+00,2.040976762771606445e+00
5.049822807312011719e+00,2.505559921264648438e+00
5.243994235992431641e+00,2.061111211776733398e+00
5.064711093902587891e+00,2.280152559280395508e+00
5.728578090667724609e+00,2.708150386810302734e+00
5.867574214935302734e+00,2.300424575805664062e+00
5.374321937561035156e+00,2.400443553924560547e+00
5.642356872558593750e+00,2.801361083984375000e+00
5.291876316070556641e+00,2.005094766616821289e+00
5.884623527526855469e+00,2.024129390716552734e+00
5.181344032287597656e+00,2.216676473617553711e+00
5.814581394195556641e+00,2.307463407516479492e+00
5.583099842071533203e+00,2.012443780899047852e+00
5.793156623840332031e+00,2.709659576416015625e+00
5.936859607696533203e+00,2.840349674224853516e+00
5.422107219696044922e+00,2.660330533981323242e+00
5.097595691680908203e+00,2.833810091018676758e+00
5.029961109161376953e+00,2.126980304718017578e+00
5.041697978973388672e+00,2.078777790069580078e+00
5.286678314208984375e+00,2.399125576019287109e+00
5.044030189514160156e+00,2.244847059249877930e+00
5.229872703552246094e+00,2.833840370178222656e+00
5.340477466583251953e+00,2.351153850555419922e+00
5.413936614990234375e+00,2.840722560882568359e+00
5.096690654754638672e+00,2.843274831771850586e+00
5.985788822174072266e+00,2.797851562500000000e+00
5.576303482055664062e+00,2.373148441314697266e+00
5.248636722564697266e+00,2.012936115264892578e+00
5.293066501617431641e+00,2.100920438766479492e+00
5.772415637969970703e+00,2.571308135986328125e+00
5.532692432403564453e+00,2.788496017456054688e+00
5.673494815826416016e+00,2.214539766311645508e+00
5.002300739288330078e+00,2.696455955505371094e+00
5.441432952880859375e+00,2.144040107727050781e+00
5.622781276702880859e+00,2.141532659530639648e+00
5.586121082305908203e+00,2.549945116043090820e+00
5.320959568023681641e+00,2.275570154190063477e+00
5.258212566375732422e+00,2.116391420364379883e+00
5.827208995819091797e+00,2.817076206207275391e+00
5.658440113067626953e+00,2.383806467056274414e+00
5.382747650146484375e+00,2.139133930206298828e+00
5.943458557128906250e+00,2.678220987319946289e+00
5.169051170349121094e+00,2.274293899536132812e+00
5.679234504699707031e+00,2.346774101257324219e+00
5.671534538269042969e+00,2.146342277526855469e+00
5.742015361785888672e+00,2.866757392883300781e+00
5.441930770874023438e+00,2.851879358291625977e+00
5.315343856811523438e+00,2.086803674697875977e+00
5.187287330627441406e+00,2.645827770233154297e+00
5.121004581451416016e+00,2.697389602661132812e+00
5.153370380401611328e+00,2.463105678558349609e+00
5.890423774719238281e+00,2.814519166946411133e+00
5.790545463562011719e+00,2.520611286163330078e+00
5.849706649780273438e+00,2.857030153274536133e+00
5.064156055450439453e+00,2.237591266632080078e+00
5.689387321472167969e+00,2.825420379638671875e+00
5.364650249481201172e+00,2.292034864425659180e+00
5.767081737518310547e+00,2.283416032791137695e+00
5.236544609069824219e+00,2.442499637603759766e+00
5.532637596130371094e+00,2.107344388961791992e+00
5.038733005523681641e+00,2.213029384613037109e+00
5.171846866607666016e+00,2.021871328353881836e+00
5.577866554260253906e+00,2.965277194976806641e+00
5.656910896301269531e+00,2.879055738449096680e+00
5.941826343536376953e+00,2.104459524154663086e+00
5.304021835327148438e+00,2.318715572357177734e+00
